timestamp,symbol,market,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_sell_volume,taker_buy_quote,taker_sell_quote,taker_buy_sell_ratio,first_trade_time,last_trade_time,first_agg_trade_id,last_agg_trade_id
2026-06-20T00:00:00.000000Z,BTCUSDT,futures,63512.5,63512.5,63494.8,63495.7,16.351,1038300.0197,140,0.884,15.467,56130.0958,982169.9239,0.057153940647830866,2026-06-20T00:00:00.060000Z,2026-06-20T00:00:00.896000Z,3347208604,3347208743
2026-06-20T00:00:01.000000Z,BTCUSDT,futures,63495.7,63515.1,63495.7,63504.3,6.698,425349.5148,162,5.81,0.888,368948.7824,56400.7324,6.542792792792793,2026-06-20T00:00:01.137000Z,2026-06-20T00:00:01.984000Z,3347208744,3347208905
2026-06-20T00:00:02.000000Z,BTCUSDT,futures,63504.2,63504.2,63501.3,63501.4,1.456,92459.822,24,1.174,0.282,74551.75600000001,17908.066,4.163120567375887,2026-06-20T00:00:02.034000Z,2026-06-20T00:00:02.990000Z,3347208906,3347208929
2026-06-20T00:00:03.000000Z,BTCUSDT,futures,63501.5,63513.3,63501.5,63513.3,1.424,90434.7515,78,1.356,0.068,86116.10310000001,4318.6484,19.941176470588236,2026-06-20T00:00:03.050000Z,2026-06-20T00:00:03.930000Z,3347208930,3347209007
2026-06-20T00:00:04.000000Z,BTCUSDT,futures,63513.3,63517.4,63513.3,63517.3,4.103,260605.1006,41,3.74,0.363,237548.6567,23056.4439,10.303030303030305,2026-06-20T00:00:04.160000Z,2026-06-20T00:00:04.920000Z,3347209008,3347209048
2026-06-20T00:00:05.000000Z,BTCUSDT,futures,63517.3,63531.5,63517.3,63531.3,8.603,546512.4664,106,8.535,0.068,542192.3726,4320.0938,125.51470588235293,2026-06-20T00:00:05.058000Z,2026-06-20T00:00:05.781000Z,3347209049,3347209154
2026-06-20T00:00:06.000000Z,BTCUSDT,futures,63531.3,63531.3,63531.2,63531.2,2.398,152347.8576,6,0.4,1.998,25412.52,126935.3376,0.2002002002002002,2026-06-20T00:00:06.020000Z,2026-06-20T00:00:06.764000Z,3347209155,3347209160
2026-06-20T00:00:07.000000Z,BTCUSDT,futures,63531.2,63532.2,63531.2,63532.2,3.0050000000000003,190911.5396,21,2.412,0.5930000000000001,153237.5308,37674.0088,4.0674536256323774,2026-06-20T00:00:07.151000Z,2026-06-20T00:00:07.916000Z,3347209161,3347209181
2026-06-20T00:00:08.000000Z,BTCUSDT,futures,63532.1,63532.2,63532.1,63532.1,2.31,146759.2716,8,1.206,1.104,76619.8332,70139.4384,1.092391304347826,2026-06-20T00:00:08.059000Z,2026-06-20T00:00:08.945000Z,3347209182,3347209189
2026-06-20T00:00:09.000000Z,BTCUSDT,futures,63532.1,63532.1,63526.1,63526.2,7.461,473995.4873,46,2.4849999999999994,4.976,157862.628,316132.8593,0.49939710610932464,2026-06-20T00:00:09.064000Z,2026-06-20T00:00:09.899000Z,3347209190,3347209235
2026-06-20T00:00:10.000000Z,BTCUSDT,futures,63526.2,63526.2,63526.1,63526.2,0.602,38242.7514,9,0.3919999999999999,0.21,24902.2704,13340.481000000002,1.8666666666666663,2026-06-20T00:00:10.021000Z,2026-06-20T00:00:10.797000Z,3347209236,3347209244
2026-06-20T00:00:11.000000Z,BTCUSDT,futures,63526.2,63530.2,63521.6,63521.6,12.184,774017.0286,72,5.916,6.268,375811.1829,398205.8457,0.9438417358008935,2026-06-20T00:00:11.085000Z,2026-06-20T00:00:11.982000Z,3347209245,3347209316
2026-06-20T00:00:12.000000Z,BTCUSDT,futures,63521.6,63539.8,63521.6,63539.8,6.898,438241.5352,106,6.803,0.095,432205.5975,6035.9377,71.61052631578947,2026-06-20T00:00:12.334000Z,2026-06-20T00:00:12.921000Z,3347209317,3347209422
2026-06-20T00:00:13.000000Z,BTCUSDT,futures,63539.8,63539.8,63539.7,63539.8,0.2709999999999999,17219.2629,7,0.042,0.229,2668.6716,14550.5913,0.18340611353711792,2026-06-20T00:00:13.033000Z,2026-06-20T00:00:13.870000Z,3347209423,3347209429
2026-06-20T00:00:14.000000Z,BTCUSDT,futures,63539.8,63539.8,63529.9,63529.9,2.721,172886.95059999998,61,0.047,2.674,2986.3706,169900.58,0.017576664173522813,2026-06-20T00:00:14.040000Z,2026-06-20T00:00:14.925000Z,3347209430,3347209490
2026-06-20T00:00:15.000000Z,BTCUSDT,futures,63529.9,63529.9,63523.9,63527.9,4.051,257338.3737,67,2.527,1.524,160525.6437,96812.73,1.6581364829396326,2026-06-20T00:00:15.037000Z,2026-06-20T00:00:15.969000Z,3347209491,3347209557
2026-06-20T00:00:16.000000Z,BTCUSDT,futures,63528.0,63528.0,63527.9,63528.0,0.967,61431.50780000001,10,0.285,0.682,18105.480000000003,43326.0278,0.4178885630498533,2026-06-20T00:00:16.004000Z,2026-06-20T00:00:16.938000Z,3347209558,3347209567
2026-06-20T00:00:17.000000Z,BTCUSDT,futures,63528.0,63528.0,63527.9,63528.0,0.3429999999999999,21790.0992,6,0.295,0.048,18740.76,3049.3392000000003,6.145833333333333,2026-06-20T00:00:17.094000Z,2026-06-20T00:00:17.917000Z,3347209568,3347209573
2026-06-20T00:00:18.000000Z,BTCUSDT,futures,63528.0,63532.0,63528.0,63532.0,2.31,146754.0695,35,2.126,0.184,135064.1999,11689.8696,11.554347826086957,2026-06-20T00:00:18.043000Z,2026-06-20T00:00:18.922000Z,3347209574,3347209608
2026-06-20T00:00:19.000000Z,BTCUSDT,futures,63532.0,63532.0,63531.9,63532.0,0.7340000000000001,46632.4493,7,0.347,0.387,22045.604,24586.8453,0.896640826873385,2026-06-20T00:00:19.047000Z,2026-06-20T00:00:19.669000Z,3347209609,3347209615
