timestamp,symbol,market,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_sell_volume,taker_buy_quote,taker_sell_quote,taker_buy_sell_ratio,first_trade_time,last_trade_time,first_agg_trade_id,last_agg_trade_id
2026-06-13T13:33:45.000000Z,BTCUSDT,futures,64149.9,64150.0,64149.9,64149.9,0.053000000000000005,3399.9448,3,0.001,0.052000000000000005,64.15,3335.7948000000006,0.01923076923076923,2026-06-13T13:33:45.607000Z,2026-06-13T13:33:45.841000Z,3339039087,3339039089
2026-06-13T13:33:47.000000Z,BTCUSDT,futures,64150.0,64150.0,64150.0,64150.0,0.002,128.3,1,0.002,0.0,128.3,0.0,999.0,2026-06-13T13:33:47.441000Z,2026-06-13T13:33:47.441000Z,3339039090,3339039090
2026-06-13T13:33:48.000000Z,BTCUSDT,futures,64149.9,64150.0,64149.9,64149.9,0.28600000000000003,18346.871900000002,5,0.005,0.281,320.75,18026.121900000002,0.01779359430604982,2026-06-13T13:33:48.133000Z,2026-06-13T13:33:48.931000Z,3339039091,3339039095
2026-06-13T13:33:49.000000Z,BTCUSDT,futures,64149.9,64149.9,64149.9,64149.9,0.14700000000000002,9430.035300000001,2,0.0,0.14700000000000002,0.0,9430.035300000001,0.0,2026-06-13T13:33:49.223000Z,2026-06-13T13:33:49.556000Z,3339039096,3339039097
2026-06-13T13:33:50.000000Z,BTCUSDT,futures,64149.9,64150.0,64149.9,64150.0,0.8009999999999999,51384.13159999999,5,0.617,0.184,39580.549999999996,11803.5816,3.3532608695652173,2026-06-13T13:33:50.147000Z,2026-06-13T13:33:50.867000Z,3339039098,3339039102
2026-06-13T13:33:51.000000Z,BTCUSDT,futures,64150.0,64150.0,64149.9,64150.0,0.177,11354.549799999999,4,0.175,0.002,11226.249999999998,128.2998,87.49999999999999,2026-06-13T13:33:51.043000Z,2026-06-13T13:33:51.993000Z,3339039103,3339039106
2026-06-13T13:33:52.000000Z,BTCUSDT,futures,64150.0,64150.0,64149.9,64149.9,0.096,6158.3956,4,0.052000000000000005,0.044,3335.8,2822.5956,1.181818181818182,2026-06-13T13:33:52.556000Z,2026-06-13T13:33:52.952000Z,3339039107,3339039110
2026-06-13T13:33:53.000000Z,BTCUSDT,futures,64150.0,64150.0,64149.9,64150.0,0.1,6414.9967,3,0.067,0.033,4298.05,2116.9467,2.0303030303030303,2026-06-13T13:33:53.064000Z,2026-06-13T13:33:53.592000Z,3339039111,3339039113
2026-06-13T13:33:54.000000Z,BTCUSDT,futures,64150.0,64150.0,64149.9,64149.9,0.078,5003.6999000000005,3,0.077,0.001,4939.55,64.1499,77.0,2026-06-13T13:33:54.357000Z,2026-06-13T13:33:54.636000Z,3339039114,3339039116
2026-06-13T13:33:55.000000Z,BTCUSDT,futures,64150.0,64150.0,64150.0,64150.0,0.11399999999999999,7313.099999999999,2,0.11399999999999999,0.0,7313.099999999999,0.0,999.0,2026-06-13T13:33:55.140000Z,2026-06-13T13:33:55.287000Z,3339039117,3339039118
